ra dec type modelMag_g modelMag_r modelMag_i modelMag_z z zErr idnum
161.327977872214 58.184319421965 3 23.17738 21.82641 22.55396 20.85946 0.51225 0.097742 020096
162.002335129816 58.859127969666 3 22.38927 21.65688 21.68286 21.1288 0.463725 0.109023 020121
162.006278835149 58.8653985600013 3 25.3058 26.17299 23.49122 20.35611 -9999.0 -9999.0 020121
162.013430900771 58.8574034029599 6 23.13719 22.16008 21.85533 21.7768 nan nan 020121
162.016774199206 58.860026638116 3 17.07397 16.28136 15.84539 15.53768 0.088367 0.018805 020121
162.021464489946 58.8557124605385 6 20.15411 19.76375 19.61351 19.56923 nan nan 020121
162.024221206294 58.8574268592071 3 24.73289 22.47315 22.82466 21.73288 0.395599 0.071058 020121
162.026382726875 58.8672426552323 3 23.77708 21.10304 20.10902 19.58001 0.503003 0.026879 020121
150.080169884338 1.41686699177886 3 23.73662 22.05483 20.63069 19.59795 0.658345 0.059342 020132
150.084622497849 1.41505150108119 3 23.8627 21.58754 21.1035 20.09317 0.48065 0.0552 020132
150.085883448564 1.41255843833582 3 19.2156 18.09077 17.62197 17.26665 0.15382 0.011448 020132
150.086798066048 1.41129736300409 3 19.86754 18.75947 18.29906 18.04909 0.19252 0.028433 020132
150.087499781176 1.41751626602756 3 19.68795 18.73338 18.31849 18.03734 0.132851 0.022629 020132
150.091413434497 1.4140211629165 3 18.90977 18.23754 17.86609 17.51847 0.105215 0.032266 020132
150.093767270222 1.41718786400243 6 22.22968 21.23938 20.22015 19.67932 nan nan 020132
150.096540177866 1.42533493266386 6 24.86122 24.77245 23.88707 20.7051 nan nan 020132
211.850533018442 53.3442814736246 6 23.82778 24.17781 21.85229 21.1092 nan nan 020176
211.853989349572 53.342651820392 3 21.94038 20.5411 19.99637 19.5577 0.361133 0.071499 020176
211.858928659185 53.3471308892571 6 22.63871 21.60002 20.68546 20.28067 nan nan 020176
211.861173823328 53.3449581830124 3 21.25138 20.62898 20.49569 20.09513 0.307179 0.082705 020176
211.865175750311 53.3485750118901 3 22.76439 22.02926 21.46196 21.94928 0.512795 0.150384 020176
211.867731246065 53.3375378047967 3 20.77278 20.31224 20.15197 19.90589 0.182491 0.071249 020176
211.869999081894 53.3490658798179 3 19.86884 18.53242 18.064 17.67738 0.219084 0.029823 020176
211.869930933245 53.3496321413765 3 21.09908 19.93366 19.34717 19.01594 0.316987 0.089341 020176
211.872342528387 53.3464991733503 3 22.9719 21.9249 21.66932 21.58829 0.279483 0.123865 020176
213.046540646613 53.4642126576052 3 17.97191 17.60277 17.28605 17.14874 0.070744 0.012961 020200
213.046921929487 53.4639785755061 6 24.8341 22.10143 21.71841 22.58691 nan nan 020200
213.047459163763 53.4678401014203 3 22.38714 21.49215 21.15175 20.76881 0.373048 0.1457 020200
213.054420834642 53.4552231234927 6 25.09469 24.68585 23.76847 22.84529 nan nan 020200
213.056217733869 53.4555187377477 6 24.89592 25.30224 24.60119 22.75242 nan nan 020200
213.058743919774 53.4580440250393 3 25.07811 25.42266 24.59581 22.87068 -9999.0 -9999.0 020200
213.06244603021 53.4611658008192 3 25.21867 25.4744 23.72334 24.11652 0.123571 0.143636 020200
213.06158314907 53.4597544614682 3 24.67153 24.87489 24.69242 22.81578 -9999.0 -9999.0 020200
213.062238950954 53.4566909300036 3 21.72371 20.64285 20.03852 19.85405 0.393478 0.131831 020200
162.508560630872 58.784675560349 3 23.1145 22.96366 21.82472 21.49174 0.598152 0.112579 030006
162.512969017809 58.7844372401545 3 22.57174 22.13914 21.6066 21.31121 0.675043 0.09778 030006
162.513543034543 58.7807541203212 3 23.02179 21.49635 19.99299 19.28884 0.712447 0.04708 030006
162.514247901735 58.7767810930532 3 22.40579 21.45375 21.26564 20.82544 0.399943 0.085423 030006
162.517439768129 58.7850411604268 3 22.30989 21.68482 21.66262 20.11751 0.832156 0.131891 030006
162.519194827228 58.7811037232501 3 21.57878 21.16177 21.01598 20.8209 0.346473 0.151492 030006
162.529796086912 58.7743276774671 3 21.68925 22.12756 22.41942 24.85217 0.527569 0.06047 030006
162.534232558448 58.7742599870571 3 22.62266 22.83773 23.45818 22.35991 0.324919 0.151603 030006
162.539321534667 58.7692103354072 6 23.3706 24.62254 23.65743 22.48859 nan nan 030006
162.540454883633 58.7794763285118 3 23.39645 22.62791 22.29148 22.07072 0.499367 0.112006 030006
162.525178547041 58.77791464673 3 22.77057 21.59215 21.66982 21.40743 0.504886 0.070468 030006
162.526624159445 58.7811494249678 6 23.88198 22.9565 22.12848 23.54298 nan nan 030006
162.528739722067 58.7790007062249 6 24.7677 22.751 22.48402 22.03094 nan nan 030006
162.532549695722 58.7783995303741 3 23.60842 23.00547 22.21337 21.799 0.665263 0.133143 030006
162.535110171029 58.7835488599286 3 26.29542 24.33294 24.45523 20.00918 -9999.0 -9999.0 030006
150.182823150681 2.02934025206994 3 20.0091 18.60611 18.12815 18.14094 0.228213 0.0575 030010
150.18496242022 2.02857218502955 6 20.51752 19.86783 19.81721 20.04004 nan nan 030010
150.188073305549 2.02451013735147 3 23.31659 22.18558 22.34059 23.41393 0.593773 0.078477 030010
150.190268547272 2.02317450395646 3 21.41025 21.16754 20.92513 22.13541 0.711714 0.070715 030010
150.195919076114 2.01752866189693 6 23.36901 22.32423 20.77832 20.35999 nan nan 030010
150.196646542249 2.02337143654128 3 24.05972 22.29905 21.78888 21.38266 0.438954 0.061874 030010
150.175718247337 3.40728113279012 6 20.65548 19.7223 19.38229 19.15617 nan nan 030066
150.18058060249 3.39863803146477 3 21.28876 20.7338 20.66919 20.34349 0.214275 0.080918 030066
150.183875752638 3.40524953164367 3 22.39981 20.81689 20.21753 20.37149 0.374967 0.093093 030066
150.187350133966 3.39855807039479 3 23.39265 22.24826 22.2481 22.52649 0.414708 0.109193 030066
150.189970751229 3.40985190954556 6 22.41907 21.95225 21.54281 22.02637 nan nan 030066
183.164734418255 46.9859098127676 6 20.16059 19.92328 19.85781 19.76762 nan nan 030129
183.165436143756 46.9997601534617 3 23.16914 22.38803 21.37476 21.08008 0.652954 0.086631 030129
183.167578079314 46.9909924087077 3 23.69524 23.00863 22.17883 22.8131 0.584445 0.136056 030129
183.175262720338 46.9929567102639 3 23.7337 21.93408 20.92498 20.11621 0.693116 0.045337 030129
183.17623266803 46.9936105254524 3 22.18406 21.19342 21.40317 21.12876 0.335295 0.07688 030129
183.185795257928 46.9941101132332 3 22.10812 21.27818 21.17446 21.13849 0.343198 0.086492 030129
183.180214614895 46.9853223726781 3 25.11635 22.6405 21.62191 20.90308 0.759535 0.038113 030129
183.179381803558 46.9940292700775 3 24.56634 22.20234 21.20991 20.95749 0.589382 0.038724 030129
183.180444731944 46.9831981930441 6 23.91586 23.10588 22.2573 21.84698 nan nan 030129
214.449133642208 52.801596810703 3 22.53178 21.98167 21.50261 21.07252 0.602078 0.185967 040137
214.457533139545 52.809013284894 6 24.84788 22.84305 21.42482 20.39487 nan nan 040137
214.461698565015 52.797775132192 6 24.66587 23.01363 21.98141 22.16149 nan nan 040137
214.462556076053 52.7953383030923 3 23.63792 22.73915 21.28336 20.68673 0.751327 0.081165 040137
214.463470951763 52.8017293313813 3 22.255 22.35826 21.99932 22.2621 0.351725 0.140281 040137
214.466974067771 52.8089703374963 6 22.84232 25.36584 23.93346 23.31323 nan nan 040137
214.472946728163 52.8071770519035 6 22.77959 21.52329 20.5012 19.84698 nan nan 040137
214.467699352201 52.8029994056161 3 22.72824 21.93599 21.24981 21.08995 0.713497 0.078488 040137
214.468178490207 52.7992217571271 3 24.20331 23.04017 21.74446 21.40845 0.685755 0.063412 040137
215.03035868886 53.5592849987269 3 23.04943 22.10064 21.56204 21.4614 0.449972 0.129674 040146
215.031692365036 53.5553653804182 3 22.43452 22.14886 21.40089 21.16344 0.558616 0.235124 040146
215.036638916619 53.5659263622333 3 22.62059 21.46572 20.67714 21.09262 0.444924 0.142393 040146
215.037199546608 53.5648291032999 3 23.71126 23.24823 22.14673 22.93954 0.51111 0.139847 040146
215.037928057745 53.5635875620539 3 24.93166 22.79119 21.66833 21.38704 0.808539 0.043067 040146
215.042894341716 53.5565943430726 6 23.104 22.71722 22.21604 22.44751 nan nan 040146
215.045272555123 53.5616609582071 3 17.7536 17.29306 17.03657 16.93296 0.053801 0.019742 040146
215.04415327626 53.5628269656934 6 22.5457 21.99356 21.73677 21.46964 nan nan 040146
215.047303207423 53.5614486944433 6 22.46978 22.71184 22.47351 22.56667 nan nan 040146
215.044991314373 53.5634510919391 6 22.61427 22.87796 22.37408 22.57887 nan nan 040146
215.043945778462 53.5620323416913 6 22.8205 23.3644 23.42876 22.61156 nan nan 040146
215.058458249482 53.5640635082571 6 23.10351 23.27116 22.53605 21.42379 nan nan 040146
215.051378698642 53.5558622592237 3 23.61813 24.14912 22.10673 23.4684 0.75122 0.137459 040146
162.090324187167 57.1530691053605 6 23.4723 21.88401 20.59197 19.90153 nan nan 040150
162.108812508947 57.1526902375722 3 23.40748 22.25374 22.44108 21.69158 0.468681 0.073346 040150
162.1128400376 57.1453159432815 6 24.53676 24.06622 23.67601 23.31645 nan nan 040150
214.105832471438 54.0561751849992 6 20.13684 19.85369 19.71231 19.76127 nan nan 040166
214.112547519382 54.0536960346941 3 21.39334 20.89752 20.65791 20.67089 0.273204 0.129763 040166
214.11327259545 54.0497218464336 3 23.26487 21.85065 21.14212 21.23069 0.456784 0.097056 040166
214.113475237449 54.0470420212962 6 24.40387 22.39378 20.93181 19.96028 nan nan 040166
214.114074327018 54.0520223592561 3 20.86168 20.29473 20.11402 19.82515 0.207524 0.068944 040166
214.123878576811 54.0542000099556 3 21.82655 21.66778 21.41706 20.11459 -9999.0 -9999.0 040166
214.125017548017 54.0459167806629 3 22.43547 21.6943 21.02646 20.28523 0.699804 0.142724 040166
214.132128572166 54.0508297616458 3 21.8396 20.9854 20.60076 20.09374 0.382971 0.147039 040166
214.130638235761 54.0462714292333 6 22.90451 22.36905 22.03218 22.1551 nan nan 040166
161.286539474298 58.5492544565153 6 21.54787 21.11965 20.89359 21.38671 nan nan 040198
161.288746009943 58.554565315386 3 22.3332 21.4161 21.23337 21.78977 0.248804 0.089507 040198
161.299528392912 58.5606750344072 3 23.34036 22.98285 22.06714 21.53221 0.676191 0.134389 040198
161.300546080033 58.5553853079135 6 20.7853 19.41794 18.71005 18.29003 nan nan 040198
184.449013166937 47.4484695928367 3 23.31045 22.31281 23.19944 23.45089 0.480147 0.112095 040201
184.451284718277 47.4479180091541 6 23.10315 22.63104 21.96969 22.46068 nan nan 040201
184.453532876052 47.4486173339382 3 21.81282 20.62916 20.10457 19.8161 0.359698 0.106168 040201
184.454166075693 47.4549659366476 3 23.34497 22.03523 22.63994 22.12328 -9999.0 -9999.0 040201
184.455181833145 47.4484249701639 3 20.64519 19.09998 18.5694 18.20779 0.291971 0.026599 040201
184.457798337607 47.4500819633944 3 24.80802 23.11736 21.7208 21.96101 0.704763 0.099199 040201
213.243740485138 54.470766315309 6 15.26471 14.83048 14.70533 14.65722 nan nan 040301
213.257683464013 54.4628091421616 3 21.99614 20.91326 20.7571 20.92253 0.432504 0.10149 040301
213.260988344076 54.4577724716931 6 24.65519 23.90505 22.12488 20.86701 nan nan 040301
213.26570694185 54.4628445641916 3 23.88454 22.40536 22.19037 22.10707 0.477618 0.085871 040301
213.268513590124 54.4608051054005 6 23.60717 21.92215 21.5207 21.41005 nan nan 040301
182.877168093801 47.2752972547731 6 17.96667 17.11351 16.79924 16.64395 nan nan 040662
182.880221920045 47.2734948269654 3 22.73048 22.1572 21.22205 21.17356 0.926906 0.086379 040662
182.888817194714 47.274600950654 3 19.67013 19.23536 19.05995 18.89108 0.090617 0.044053 040662
182.889911684772 47.2768590697937 3 21.77359 21.24407 22.05071 21.65963 0.449877 0.087062 040662
182.891602347303 47.2793407189313 3 22.82416 21.76837 21.55176 21.15995 0.350389 0.106162 040662
182.895068624624 47.2811235572659 3 23.09842 21.72978 21.34428 21.44327 0.401092 0.096871 040662
182.897140166227 47.2725373719359 3 23.16582 22.50485 22.34118 21.9132 0.258524 0.116218 040662
182.899191553135 47.2810002372991 3 23.09869 23.23743 23.82258 22.12916 -9999.0 -9999.0 040662
243.611843906865 54.728643519528 3 22.00438 21.14371 20.61675 20.35336 0.444739 0.158175 040780
243.613876803852 54.7292152805389 3 21.72721 20.47699 20.13751 19.81804 0.388795 0.071157 040780
243.614049218361 54.7204683054468 6 25.4545 25.09436 22.65743 22.48703 nan nan 040780
243.61561922427 54.7195654625139 3 22.70205 21.12601 20.52375 20.4309 0.431136 0.072955 040780
243.617964061331 54.7259976996536 3 20.91474 20.35258 20.21282 20.15125 0.177478 0.110337 040780
243.619257682676 54.7259703327117 3 20.59027 19.5002 18.96513 18.66739 0.288944 0.075206 040780
243.61966945898 54.7177493322252 3 22.77169 21.54185 21.05723 20.74508 0.44628 0.110774 040780
243.625354139385 54.7304244451472 3 22.6972 21.68088 21.53136 23.48455 0.937468 0.08275 040780
243.62934096627 54.7325339915589 3 22.67574 21.96986 21.50447 21.92673 0.452657 0.147766 040780
243.629943856371 54.7177699506518 6 21.27557 20.01016 19.39957 19.09758 nan nan 040780
243.633781043333 54.7292977286414 3 22.91275 21.84133 21.01796 20.82648 0.452241 0.096077 040780
243.632157630387 54.7287128508598 3 23.13516 21.3344 20.89493 21.41703 0.260973 0.113079 040780
242.064707746416 54.9105391725218 6 25.7572 24.83034 24.7478 22.91634 nan nan 040782
242.06518992273 54.9071256509537 6 23.43212 21.5551 20.99492 20.59664 nan nan 040782
242.069715119422 54.9065611629261 3 25.12376 24.83995 25.40998 22.55826 -9999.0 -9999.0 040782
242.076545539169 54.9081792240201 3 21.73191 21.05606 20.89463 20.80842 0.264244 0.087374 040782
242.078475720501 54.9051441914814 3 20.5736 19.03691 18.49726 18.05067 0.302345 0.034934 040782
242.079248776069 54.9067336539391 3 22.35565 21.43213 21.2468 21.81399 0.202248 0.086003 040782
242.083197173977 54.9092861762363 6 22.73483 21.90191 21.49319 21.21402 nan nan 040782
242.083886166719 54.9052903668483 3 20.39043 19.91914 19.84653 20.21638 0.062452 0.051514 040782
242.207256188392 54.9993203850268 3 22.4736 21.44807 20.9592 21.19602 0.405762 0.140204 050003
211.802715702822 53.9973022038689 3 23.06945 22.74394 22.72758 22.29581 0.43254 0.199961 050005
211.81560392656 53.9932077322752 3 23.49258 21.22992 20.4224 20.05328 0.425603 0.028789 050005
211.819654144722 54.0017172883253 3 22.14334 21.47648 21.41094 21.27452 0.363808 0.098713 050005
212.320501506521 54.2649665202467 3 23.60836 22.68824 21.57571 21.33051 0.659649 0.072764 050044
212.322629658052 54.2617038210731 3 22.75444 21.82457 21.80042 21.26242 0.332127 0.107812 050044
212.323128883682 54.2633893381067 3 24.17419 23.32088 21.53549 21.12818 0.802653 0.066956 050044
212.332134220359 54.2558238376892 3 22.8767 22.66879 21.5317 21.05048 0.671628 0.12055 050044
212.338916972132 54.2674296709893 3 22.61405 22.94642 23.11171 22.85976 0.060486 0.07713 050044
212.344443763595 54.261165363265 3 22.86236 22.33887 21.96893 21.18154 0.539475 0.191893 050044
242.821221802331 53.6359227083234 3 23.25248 22.13133 21.96217 22.29464 0.366802 0.122437 050081
242.825775654261 53.6357490644548 6 18.18827 17.01761 16.52538 16.25032 nan nan 050081
242.830369474536 53.6364295151682 3 18.68882 17.70244 17.25496 16.93268 0.140919 0.019066 050081
242.831353485972 53.6422839162014 3 20.14957 19.71412 19.34948 19.75235 0.09889 0.045293 050081
242.836741984492 53.6360598730746 6 22.83743 23.81377 23.55399 22.78041 nan nan 050081
242.84001584546 53.6442921606739 3 19.69156 19.16263 18.87511 18.71414 0.139735 0.029047 050081
242.841386797565 53.6386627738779 6 22.97695 21.30303 19.42134 18.24383 nan nan 050081
242.843007014052 53.6402671540789 6 22.50572 21.44248 21.05075 20.59261 nan nan 050081
184.161385440139 46.694125150059 6 23.69278 22.97105 21.89011 21.75137 nan nan 050088
184.162898938985 46.6881543338027 3 21.02715 20.61633 20.31314 20.33866 0.205552 0.113117 050088
184.163618162818 46.6836722272126 3 24.29253 22.80792 21.63525 21.7833 0.503412 0.088673 050088
184.173048865688 46.6898885802787 3 22.27474 21.62518 21.82973 21.52976 0.395459 0.112564 050088
184.174382872716 46.6965496516371 3 21.70023 21.93282 21.41636 20.49454 -9999.0 -9999.0 050088
184.18118293812 46.6832618194449 3 22.62574 21.78163 21.63309 21.36966 0.394481 0.093014 050088
241.692618860438 54.9778432700294 3 23.33963 22.52027 21.53269 20.96122 0.794604 0.087581 050201
241.694482723289 54.9747512148173 6 27.22954 22.39478 21.53301 22.75738 nan nan 050201
241.695063886701 54.9856936168259 3 21.90891 20.61017 19.84457 19.4691 0.493478 0.071942 050201
241.695491930951 54.9755041010234 3 22.64712 20.98467 20.23581 19.9419 0.445627 0.048609 050201
241.695559522257 54.9841805416181 6 19.86566 19.377 19.16002 19.06777 nan nan 050201
241.698383329672 54.9762045002485 3 23.64796 21.74634 20.84729 20.09078 0.548489 0.043528 050201
241.702593692495 54.9822170970561 3 23.72701 21.46825 21.10567 21.00451 0.393474 0.05035 050201
241.702935365102 54.9740569845557 6 24.54399 22.6356 22.05094 21.19991 nan nan 050201
241.703436408827 54.9759448401799 3 21.91726 21.17277 20.50494 20.79849 0.541 0.150261 050201
241.710681143677 54.9884520549381 6 17.30848 16.26854 15.79375 15.68028 nan nan 050201
241.714570160278 54.9877037624121 6 24.11582 24.13339 22.96823 22.84841 nan nan 050201
241.704735743515 54.974738530113 3 24.08643 21.3888 20.67728 20.06916 0.472828 0.036269 050201
241.710717306082 54.9775239117257 3 24.08028 21.39589 20.257 19.66066 0.601213 0.035809 050201
241.711403331808 54.9762890322473 3 22.35281 21.75891 21.237 21.9073 0.500178 0.129649 050201
241.712034074666 54.978247399469 6 25.26134 23.55813 22.31158 21.55389 nan nan 050201
241.70729090668 54.981640514331 3 22.96521 21.62764 21.48313 20.93156 0.4846 0.067458 050201
241.717138898571 54.9781925541876 3 25.1325 24.01375 21.94954 21.50115 -9999.0 -9999.0 050201
241.715982387199 54.974136308499 6 25.42786 23.97115 20.69766 19.16583 nan nan 050201
242.789353217478 55.1243562054586 3 22.42633 20.8197 20.21742 19.94869 0.38959 0.062854 050203
242.796965934512 55.115649361897 3 24.07148 22.7923 21.60454 20.50303 -9999.0 -9999.0 050203
